projectCategory, slug                                                     , projectAge, projectSummary          , privateBathrooms, publicBathrooms, furnishingType                                                                  , lift        , ageOfProperty, parkingType, listingType       , floorPlanImage                                                                                , maintenanceCharges       , createdAt, updatedAt, Address info                                                                                                                                                                                         , Variant details                                                                                                                                                                                                                                                                       , Configuration info                     , Title                                                  , Possession Status
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, 1BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, 1BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "COMMERCIAL, Office, Office"           , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, 1BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, 1BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, Office space, "          , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, 1BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 4.5BHK, Custom"          , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, 1BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, "                  , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, "                  , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, "                  , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, "                  , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 5BHK, "                  , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, "                  , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 4BHK, 4BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 4.5BHK, "                , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, House_Villa, House_Villa", Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 4BHK, 4BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, 1BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 3BHK, 3BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1RK, "                   , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 1BHK, 1BHK"              , Unknown - Unknown                                      , Unknown - NaT
Unknown        , Unknown                                                  ,           , Unknown                 ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "RESIDENTIAL, 2BHK, 2BHK"              , Unknown - Unknown                                      , Unknown - NaT
STANDALONE     , luxury-ashwini-ashoknagar-chembur-mumbai-675058          ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Ashwini                                   - RESIDENTIAL, UNDER_CONSTRUCTION - 2025-09-28
STANDALONE     , pristine02-modelcolony-shivajinagar-pune-428955          ,        0.0,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Pristine02                                - RESIDENTIAL, READY_TO_MOVE - NaT
COMPLEX        , gurukripa-ashoknagar-chembur-mumbai-086047               ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Gurukripa                                 - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , hari-om-ashoknagar-chembur-mumbai-650559                 ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Hari om                                   - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , om-makarand-heights-ashoknagar-chembur-mumbai-716337     ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Om makarand heights                       - RESIDENTIAL, UNDER_CONSTRUCTION - 2025-09-21
STANDALONE     , luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Sainath Vrindavan                         - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , avenue-15-ashoknagar-chembur-mumbai-140508               ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Avenue 15                                 - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427   ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Swaroop Aditya Avenue                     - COMMERCIAL , UNDER_CONSTRUCTION - NaT
TOWNSHIP       , luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Marigold miraaya                          - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , balaji-kanha--ashoknagar-chembur-mumbai-678207           ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Balaji Kanha                              - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979   ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Bhoomi antara                             - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
COMPLEX        , luxury-arkade-prime-ashoknagar-chembur-mumbai-906049     ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Arkade Prime                              - BOTH       , UNDER_CONSTRUCTION - NaT
STANDALONE     , luxury-glory-katewasti-punawale-pune-268353              ,           ,                         ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , Glory                                     - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
STANDALONE     , 16-lakaki-modelcolony-shivajinagar-pune-470663           ,           , sdfghgvbndfgh           ,                 ,                , Unknown                                                                         , Unknown     , Unknown      , Unknown    , Unknown           , Unknown                                                                                       , Unknown                  ,          ,          , "Unknown, Unknown, 0.0"                                                                                                                                                                              , "nan, nan, Unknown, nan, nan, Unknown, Unknown"                                                                                                                                                                                                                                       , "Unknown, Unknown, Unknown"            , 16 Lakaki                                 - RESIDENTIAL, UNDER_CONSTRUCTION - NaT
